transact_id,date_of_purchase,customer_id,customer_name,product_id,product_name,order_quantity,credit_score,days_given_for_payment,payment_due,actual_repayment_days,product_price,product_cost,profit,profit_margin
2107396b-2424-4e47-8496-9a97401c7d78,2020-12-21,C0046,Customer_46,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),6,728,90,2021-03-21,27,2.5,1.2,7.8,108.33
133fbe59-6597-4a79-8bf0-1457e86c6382,2021-11-25,C0038,Customer_38,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),2,610,60,2022-01-24,91,2.5,1.3,2.4,92.31
ae988b11-400b-4ace-bc58-d820d89419c8,2020-04-13,C0046,Customer_46,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),13,711,60,2020-06-12,53,2.2,1.1,14.3,100.0
6bd55275-c8b6-4974-a0b6-d829e7361895,2022-11-17,C0006,Customer_6,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),9,587,30,2022-12-17,62,2.2,1.1,9.9,100.0
aa9d9857-ddcf-4f6d-813a-2c09785271e2,2023-10-15,C0003,Customer_3,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),12,734,60,2023-12-14,75,1.8,0.8,12.0,125.0
56e8c102-e917-47af-933b-d66ddf10df25,2021-08-15,C0011,Customer_11,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),1,817,90,2021-11-13,92,2.2,1.1,1.1,100.0
29ec18af-a350-4470-8713-830e62b25a08,2021-09-02,C0045,Customer_45,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),1,690,30,2021-10-02,95,1.0,0.4,0.6,150.0
29b82db1-2290-4ee3-bb9e-f15ef7a60ecf,2020-07-09,C0039,Customer_39,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),15,607,90,2020-10-07,21,2.0,1.0,15.0,100.0
9dd598dc-5a9a-4ac7-a4bc-a53bc9b21f92,2024-09-19,C0025,Customer_25,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),3,681,30,2024-10-19,44,2.5,1.2,3.9,108.33
e6882d29-52d7-430b-bf54-ebc539ddf66b,2022-06-18,C0041,Customer_41,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),10,638,90,2022-09-16,20,2.5,1.3,12.0,92.31
b2ed9dcf-097c-4a36-9973-f25e45e86efe,2022-04-03,C0019,Customer_19,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),4,781,60,2022-06-02,51,2.5,1.3,4.8,92.31
542f43db-5b8b-4706-a730-c283fff0b742,2023-11-12,C0026,Customer_26,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),3,768,90,2024-02-10,92,2.5,1.2,3.9,108.33
c3b30546-1b01-4a3a-b7d4-64f9e482f151,2024-05-13,C0060,Customer_60,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),20,642,90,2024-08-11,26,2.5,1.2,26.0,108.33
7487bca7-404b-43ba-858f-94281e8ec46d,2022-10-30,C0010,Customer_10,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),15,827,30,2022-11-29,33,1.0,0.4,9.0,150.0
97537282-7648-4014-ad8a-f7ded44ede18,2022-08-09,C0026,Customer_26,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),7,535,30,2022-09-08,55,1.8,0.8,7.0,125.0
2ff70829-0c07-438b-901c-0cbc5bfb1d9e,2024-05-04,C0049,Customer_49,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),12,825,90,2024-08-02,69,2.3,1.2,13.2,91.67
b118636d-8ac1-4d41-96bc-d97c7ca67e1f,2020-04-07,C0011,Customer_11,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),16,568,60,2020-06-06,11,2.5,1.4,17.6,78.57
04a91e52-6d65-4003-bfb0-6a33fbcebdfe,2020-07-09,C0002,Customer_2,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),16,525,60,2020-09-07,36,1.0,0.4,9.6,150.0
75dc1dd5-3e4b-4442-af82-34430a9465dc,2022-08-01,C0003,Customer_3,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),8,800,30,2022-08-31,48,2.5,1.4,8.8,78.57
cf9f0dd6-4a76-4d04-9c15-114a9bd0f7cb,2024-02-18,C0008,Customer_8,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),12,725,30,2024-03-19,21,2.5,1.3,14.4,92.31
76c5c078-904b-4075-9aa1-62c36fd26774,2024-07-06,C0034,Customer_34,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),9,781,90,2024-10-04,11,2.3,1.2,9.9,91.67
806fc50b-4546-421f-9733-98120ffdc232,2024-05-26,C0010,Customer_10,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),9,818,90,2024-08-24,69,2.5,1.4,9.9,78.57
af737436-c731-44c3-b379-e0aa879f8989,2022-06-25,C0005,Customer_5,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),2,683,90,2022-09-23,43,2.5,1.2,2.6,108.33
9aa0ae8f-28ed-4370-99db-4a5deba70d2b,2020-06-26,C0046,Customer_46,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),2,688,90,2020-09-24,39,2.5,1.2,2.6,108.33
491e9058-35af-49ac-9d92-4680cc832537,2021-08-02,C0048,Customer_48,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),7,535,90,2021-10-31,34,2.2,1.1,7.7,100.0
9670875e-b3cb-41da-9f40-7e987eba281e,2024-10-24,C0020,Customer_20,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),4,664,90,2025-01-22,44,2.2,1.1,4.4,100.0
88fb9d85-a724-4ee7-8988-3a7907939896,2024-03-04,C0019,Customer_19,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),13,659,30,2024-04-03,85,2.5,1.2,16.9,108.33
c663fcca-c97e-49bc-a884-6ab0dd3bc78d,2025-02-08,C0006,Customer_6,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),16,723,60,2025-04-09,92,2.3,1.2,17.6,91.67
2777dd67-9d91-4bc0-92ea-21f02e202bc1,2020-08-04,C0045,Customer_45,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),17,670,60,2020-10-03,23,2.3,1.2,18.7,91.67
9cc0c6bf-9ede-4c99-8af5-17d4b4cf7c96,2024-03-06,C0025,Customer_25,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),14,546,60,2024-05-05,79,2.2,1.1,15.4,100.0
47de03cd-6d8d-4871-8ae9-3ebf1d2312cb,2023-07-13,C0003,Customer_3,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),7,536,30,2023-08-12,7,2.2,1.1,7.7,100.0
b7cce110-c88d-4c00-b6ad-726ecf9417a1,2022-05-11,C0002,Customer_2,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),15,776,30,2022-06-10,58,1.0,0.4,9.0,150.0
7715a419-55bc-459b-87be-eaecf71b9b77,2021-08-21,C0058,Customer_58,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),7,699,90,2021-11-19,73,2.5,1.2,9.1,108.33
b27be618-6e19-4445-a990-85681d5f88b6,2021-07-06,C0056,Customer_56,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),19,604,60,2021-09-04,95,2.5,1.3,22.8,92.31
eb812c41-e7bd-4d03-9b17-9ce885837a04,2025-02-11,C0004,Customer_4,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),3,550,90,2025-05-12,91,1.0,0.4,1.8,150.0
521a3d30-4547-49c0-a4b9-9365542187af,2022-07-19,C0021,Customer_21,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),1,723,60,2022-09-17,77,2.3,1.2,1.1,91.67
ceca438e-9953-4b68-9bac-0b21d6565959,2021-04-13,C0034,Customer_34,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),3,637,60,2021-06-12,13,2.0,1.0,3.0,100.0
3295a1fd-d945-4baa-bfc0-a242b43f82d4,2023-08-29,C0049,Customer_49,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),19,645,60,2023-10-28,58,1.8,0.8,19.0,125.0
15327442-cdc1-4362-b238-c0eeda7dadae,2020-12-18,C0027,Customer_27,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),1,725,60,2021-02-16,53,2.5,1.2,1.3,108.33
d668f0b7-bb2c-49f9-b1fd-4689637cc9ca,2023-07-08,C0009,Customer_9,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),2,711,30,2023-08-07,21,3.0,1.5,3.0,100.0
0df2e331-5fbd-413f-a3bf-b4d93a3aef52,2020-08-04,C0058,Customer_58,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),17,646,60,2020-10-03,43,1.8,0.8,17.0,125.0
f2107e75-fcf6-4a5c-b88d-752bb16a00d1,2025-01-18,C0023,Customer_23,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),13,710,60,2025-03-19,26,3.0,1.5,19.5,100.0
d5e12d9c-db15-44f4-96d9-a46265150f36,2020-07-15,C0008,Customer_8,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),8,567,30,2020-08-14,13,2.5,1.2,10.4,108.33
bf2afaba-d5e6-4d9f-bccf-3f6b9fd444c6,2022-12-10,C0031,Customer_31,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),18,574,30,2023-01-09,98,2.5,1.3,21.6,92.31
c3854c2f-969d-4970-846d-ccd887cefcb3,2023-09-03,C0035,Customer_35,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),5,637,60,2023-11-02,64,1.8,0.8,5.0,125.0
ee2e0993-f3a7-4128-9291-4c1eaeb6e945,2023-11-09,C0049,Customer_49,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),5,539,60,2024-01-08,76,2.0,1.2,4.0,66.67
56f7f5c7-2350-4e36-bf5f-844a36392f31,2024-04-23,C0002,Customer_2,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),10,711,90,2024-07-22,36,2.0,1.0,10.0,100.0
2c620528-f0cd-43ac-8869-31f1df0ff890,2025-03-11,C0048,Customer_48,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),15,659,30,2025-04-10,86,1.8,0.8,15.0,125.0
528f1afc-7b52-4cdd-b99b-2ce6c463ba49,2023-10-29,C0059,Customer_59,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),7,832,90,2024-01-27,11,2.2,1.1,7.7,100.0
d9afb5df-2b1d-4bef-92ad-80047bc884fd,2024-10-11,C0018,Customer_18,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),17,548,30,2024-11-10,22,2.3,1.2,18.7,91.67
35139a26-6ed8-4fa3-bd0d-3a623b90b226,2024-09-06,C0029,Customer_29,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),6,757,30,2024-10-06,18,1.8,0.8,6.0,125.0
665001de-79e7-41eb-b610-a44a66b6f4ee,2023-06-20,C0007,Customer_7,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),17,712,90,2023-09-18,95,1.0,0.4,10.2,150.0
7b9f6457-148c-44bc-ae32-4cac44749a9e,2024-01-30,C0060,Customer_60,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),18,810,90,2024-04-29,7,1.8,0.8,18.0,125.0
0d80be4c-f8f0-4481-93ed-54449214b5ce,2021-10-19,C0025,Customer_25,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),6,849,90,2022-01-17,41,1.8,0.8,6.0,125.0
adff1a68-a5d0-464d-9829-a92284132e9e,2025-02-25,C0008,Customer_8,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),4,572,60,2025-04-26,49,2.5,1.4,4.4,78.57
02c4c9e7-e17a-47e4-82ae-415b90727d2b,2020-09-16,C0048,Customer_48,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),19,555,60,2020-11-15,86,2.3,1.2,20.9,91.67
41a72ed6-58df-4118-be85-f8a07e215890,2022-09-26,C0034,Customer_34,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),15,593,90,2022-12-25,90,3.0,1.5,22.5,100.0
5b5c6d2d-5165-4f40-acb6-b022ab5c0cdc,2022-11-17,C0029,Customer_29,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),9,803,60,2023-01-16,69,2.5,1.3,10.8,92.31
8c3dbf71-9171-4c10-bf0a-df55eda36a45,2021-11-22,C0051,Customer_51,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),10,712,90,2022-02-20,44,2.0,1.0,10.0,100.0
69c34557-cc37-4909-b401-d07e9bc38701,2023-02-22,C0050,Customer_50,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),15,580,60,2023-04-23,67,2.5,1.3,18.0,92.31
d218fbdf-9991-4b6d-98c2-a853b1ad7496,2020-04-13,C0016,Customer_16,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),14,597,90,2020-07-12,28,3.0,1.5,21.0,100.0
5a1310e7-c25e-4b82-bacf-0215c17d5b20,2024-12-15,C0008,Customer_8,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),6,633,90,2025-03-15,19,2.0,1.2,4.8,66.67
92184035-e323-4666-a10a-a6a18160ab73,2023-10-05,C0039,Customer_39,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),9,635,90,2024-01-03,67,1.8,0.8,9.0,125.0
0efd28b7-55ee-4f3f-8c55-eca516120a7a,2022-02-12,C0030,Customer_30,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),15,789,90,2022-05-13,48,2.3,1.2,16.5,91.67
24658677-301b-41fb-9fd2-2434ac2b75fd,2022-06-23,C0033,Customer_33,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),3,723,30,2022-07-23,98,2.5,1.4,3.3,78.57
07a3cb08-acdf-4ce0-916f-eceb189089c5,2022-06-06,C0006,Customer_6,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),17,700,90,2022-09-04,2,1.0,0.4,10.2,150.0
c74d03f3-531b-43bd-9040-9d9a5509cea9,2025-02-15,C0022,Customer_22,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),17,527,90,2025-05-16,42,2.2,1.1,18.7,100.0
6ee3e4b6-62ae-45d4-9306-b6ec9e4e19d5,2023-08-27,C0027,Customer_27,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),10,511,90,2023-11-25,3,2.5,1.2,13.0,108.33
9c646c2e-7e73-4d47-a18e-7a5938056d62,2023-03-10,C0029,Customer_29,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),9,799,60,2023-05-09,68,2.2,1.1,9.9,100.0
2e2b584e-0de7-4efb-a2ab-b8908cf4f47c,2021-05-03,C0051,Customer_51,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),15,801,90,2021-08-01,9,2.0,1.0,15.0,100.0
ad8da1e9-5bb9-4acd-87c7-1a3ad8a3674c,2023-04-23,C0055,Customer_55,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),4,605,60,2023-06-22,67,2.5,1.2,5.2,108.33
ec41763e-ea0b-474d-b37c-adf3f089fb22,2023-04-16,C0023,Customer_23,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),14,610,90,2023-07-15,11,2.2,1.1,15.4,100.0
7945cea9-aefb-4536-adba-5240169131a5,2022-08-16,C0013,Customer_13,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),1,565,90,2022-11-14,90,2.5,1.2,1.3,108.33
d8425bd9-0988-47da-8f5b-004dc96c92da,2020-04-21,C0034,Customer_34,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),1,652,60,2020-06-20,66,2.5,1.3,1.2,92.31
f61d4743-b051-4987-ae3e-51cc3369e517,2024-01-31,C0036,Customer_36,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),5,685,60,2024-03-31,67,2.5,1.2,6.5,108.33
cbffa1bb-3cf9-4a8e-87c6-9c14e6f4247a,2024-04-29,C0034,Customer_34,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),17,510,90,2024-07-28,32,3.0,1.5,25.5,100.0
1f024526-3c77-4992-a93d-9f6dca347e63,2022-06-21,C0051,Customer_51,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),16,637,60,2022-08-20,11,3.0,1.5,24.0,100.0
0aad7941-e01f-4bf6-ae8e-c4963f2cd847,2020-07-18,C0053,Customer_53,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),6,649,30,2020-08-17,59,2.0,1.0,6.0,100.0
b7c14fdd-fa8d-4028-8d98-2da44e2a2026,2022-11-12,C0015,Customer_15,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),8,698,90,2023-02-10,64,2.0,1.0,8.0,100.0
f41de5f5-66c9-48f1-88f0-ec4fad220995,2021-06-11,C0041,Customer_41,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),13,673,60,2021-08-10,48,1.8,0.8,13.0,125.0
3cb91052-a354-4e9e-8afe-1c703248af0c,2022-12-19,C0028,Customer_28,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),15,699,90,2023-03-19,63,2.2,1.1,16.5,100.0
3bb778d8-4149-45ab-bec3-d1f9299c164c,2025-01-22,C0009,Customer_9,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),3,793,60,2025-03-23,31,3.0,1.5,4.5,100.0
d84011c5-4f37-4b3c-a2c7-dcffe3b7032a,2023-11-30,C0056,Customer_56,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),2,761,60,2024-01-29,29,3.0,1.5,3.0,100.0
8f1ac0bd-8aa1-4c58-b9b9-d8733bf06a9f,2021-08-24,C0011,Customer_11,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),1,735,60,2021-10-23,65,2.5,1.3,1.2,92.31
1fc17abb-1e54-4541-a23b-bc813d33d23a,2022-05-06,C0007,Customer_7,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),11,738,90,2022-08-04,57,2.5,1.2,14.3,108.33
31d17a4b-63d9-4839-bb55-41ab45572541,2022-06-04,C0019,Customer_19,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),3,597,60,2022-08-03,31,2.0,1.2,2.4,66.67
5996ab1e-5f35-42ab-a19e-a8c58b1c1aab,2020-09-30,C0003,Customer_3,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),10,507,60,2020-11-29,1,3.0,1.5,15.0,100.0
fe13fc97-df48-4d5f-8baa-1cba3e5f17b2,2022-03-31,C0005,Customer_5,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),16,721,60,2022-05-30,32,2.3,1.2,17.6,91.67
23d2c751-1545-4976-afc3-982bed38589f,2023-09-26,C0003,Customer_3,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),4,710,60,2023-11-25,3,1.0,0.4,2.4,150.0
23822005-69f4-4e9d-a690-db101819770d,2022-01-06,C0022,Customer_22,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),9,849,30,2022-02-05,99,2.5,1.2,11.7,108.33
f1ad1bbf-729c-4e43-bf57-fb7b7acad4b1,2021-07-16,C0003,Customer_3,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),9,642,60,2021-09-14,14,2.3,1.2,9.9,91.67
980b8a79-9b27-4d6e-89eb-320b0fef869d,2023-07-17,C0008,Customer_8,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),1,634,30,2023-08-16,34,1.8,0.8,1.0,125.0
9271ed2f-d77d-4977-a2c4-c236f7acbaf9,2021-02-10,C0012,Customer_12,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),1,524,30,2021-03-12,33,1.0,0.4,0.6,150.0
8fc3be46-cac1-4819-940a-b12deb2008e1,2021-03-14,C0046,Customer_46,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),11,759,60,2021-05-13,57,1.0,0.4,6.6,150.0
d5065725-9767-4f5a-b0d9-1adbf5466912,2023-11-16,C0052,Customer_52,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),15,755,90,2024-02-14,17,2.5,1.2,19.5,108.33
c7791a44-c494-4ebe-bc12-827e68d4e0a2,2023-12-15,C0019,Customer_19,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),3,836,60,2024-02-13,70,2.0,1.0,3.0,100.0
2fbbd6d8-36f8-4546-869e-d03dac0363b3,2022-10-08,C0026,Customer_26,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),10,821,60,2022-12-07,60,2.2,1.1,11.0,100.0
51e58710-8dea-4bb8-83ab-5185e3232677,2023-11-09,C0059,Customer_59,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),17,632,60,2024-01-08,49,2.0,1.0,17.0,100.0
f3a53fb1-9369-4e7d-93a9-ae3834e82006,2022-02-05,C0046,Customer_46,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),2,830,30,2022-03-07,90,3.0,1.5,3.0,100.0
a2a72ed1-d5b4-4513-8b67-d1c6e1f5b8f2,2024-06-29,C0010,Customer_10,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),5,667,90,2024-09-27,6,3.0,1.5,7.5,100.0
e9b966bc-2a7a-4bfb-a671-9e2011cfc61c,2023-08-04,C0026,Customer_26,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),13,784,30,2023-09-03,3,2.3,1.2,14.3,91.67
cc58caa2-58ae-463a-9b2c-3a44bb9af820,2021-07-01,C0025,Customer_25,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),3,736,90,2021-09-29,38,2.0,1.2,2.4,66.67
680487f5-44b8-40d5-81b1-9d3bb59005b8,2020-12-24,C0059,Customer_59,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),19,553,90,2021-03-24,41,1.8,0.8,19.0,125.0
9fc9069f-217c-4845-9c4a-743b1a862d09,2024-02-24,C0008,Customer_8,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),6,682,90,2024-05-24,95,1.8,0.8,6.0,125.0
dab80b9b-2841-447b-b178-12b48b66a8be,2021-03-01,C0016,Customer_16,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),4,645,60,2021-04-30,11,2.3,1.2,4.4,91.67
bb736464-116a-4186-b682-b77a61e5e2d6,2021-10-16,C0021,Customer_21,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),19,717,60,2021-12-15,57,3.0,1.5,28.5,100.0
e358360d-2375-4671-9b02-80340695836f,2023-11-30,C0010,Customer_10,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),9,831,90,2024-02-28,9,2.5,1.3,10.8,92.31
1405ed26-aed5-43d0-88c7-305114214b42,2020-05-24,C0040,Customer_40,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),11,733,90,2020-08-22,42,2.5,1.3,13.2,92.31
34696f0c-c210-436f-bf2d-00f863c388ad,2022-05-10,C0012,Customer_12,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),20,536,30,2022-06-09,4,2.0,1.0,20.0,100.0
4a680cb2-2a37-4ce3-989e-ec316f45cfd0,2024-04-11,C0041,Customer_41,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),12,824,30,2024-05-11,50,2.5,1.3,14.4,92.31
ea3fef9b-28cb-47be-805d-4c5132410614,2022-01-27,C0056,Customer_56,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),7,595,30,2022-02-26,31,1.8,0.8,7.0,125.0
d34bb274-3144-4f9c-977f-b3521969782e,2025-03-26,C0001,Customer_1,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),7,516,90,2025-06-24,53,2.3,1.2,7.7,91.67
3638ca82-eba5-472f-b768-7350d6f48512,2024-06-22,C0017,Customer_17,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),6,538,60,2024-08-21,50,1.8,0.8,6.0,125.0
dac28818-b885-49aa-9e49-a402bbbdf8a3,2024-04-16,C0055,Customer_55,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),18,800,30,2024-05-16,64,2.5,1.3,21.6,92.31
533263b6-e1c8-4a6f-b5dd-619533b27d4d,2022-07-30,C0050,Customer_50,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),18,652,30,2022-08-29,27,2.5,1.4,19.8,78.57
0ac06dbc-f508-4275-8a0e-e37bea71527b,2024-01-08,C0032,Customer_32,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),6,658,90,2024-04-07,80,2.5,1.2,7.8,108.33
a0a83fd3-7137-438a-87fe-cdd1671ebb7f,2021-08-24,C0025,Customer_25,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),2,705,30,2021-09-23,14,2.5,1.2,2.6,108.33
5fb3f75b-75fa-497a-85bc-a4a5223056ed,2024-04-10,C0017,Customer_17,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),15,828,60,2024-06-09,70,2.5,1.4,16.5,78.57
db1c220a-ba15-421f-96ea-7b831af3d31e,2024-10-02,C0047,Customer_47,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),12,666,90,2024-12-31,96,3.0,1.5,18.0,100.0
41b7a3d4-4d4f-4dd2-983f-29742059ad12,2020-07-17,C0036,Customer_36,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),1,584,30,2020-08-16,38,2.0,1.0,1.0,100.0
20d394ab-0552-4899-a9dc-ae0abfcd9672,2024-08-09,C0054,Customer_54,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),6,514,60,2024-10-08,33,2.0,1.2,4.8,66.67
57789587-ab93-400f-8df6-cd563418ef40,2020-06-23,C0003,Customer_3,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),1,529,90,2020-09-21,100,1.8,0.8,1.0,125.0
b6797ebf-a8d3-48e0-a7ba-2bdd56d060f0,2022-07-20,C0006,Customer_6,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),6,530,30,2022-08-19,93,2.2,1.1,6.6,100.0
638dcded-5ebe-4c64-b6fe-f7c05e03e835,2021-04-04,C0059,Customer_59,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),5,633,60,2021-06-03,78,2.5,1.2,6.5,108.33
4198a8d7-08be-47c5-8da2-ad5dbace60a0,2024-06-08,C0013,Customer_13,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),14,603,30,2024-07-08,47,2.3,1.2,15.4,91.67
f53b6641-0133-483a-b0c6-de0fd5e73093,2021-06-08,C0035,Customer_35,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),4,674,30,2021-07-08,38,2.2,1.1,4.4,100.0
